age_yrBP,warming_count_20k,cold_fraction_20k,mean_cold_duration_yr,mean_warm_duration_yr,pre_phase_like,lr04_10k,co2_10k,mean_cold_duration_kyr_raw,mean_cold_duration_kyr,Time
637000.0,3.0,0.34663341645885287,2316.6666666666665,4550.0,0.015535819848801091,4.943,193.5414534572234,2.3166666666666664,2.3166666666666664,153
636000.0,3.0,0.34663341645885287,2316.6666666666665,4550.0,0.02109606249982407,4.9615,194.53504937778408,2.3166666666666664,2.3166666666666664,154
635000.0,3.0,0.35910224438902744,2316.6666666666665,4250.0,0.025617806144962053,4.968500000000001,195.64432468875674,2.3166666666666664,2.3166666666666664,155
634000.0,3.0,0.3640897755610973,1875.0,4250.0,0.028551156844492144,4.9825,196.6193253846988,1.875,1.875,156
633000.0,3.0,0.3640897755610973,1875.0,4250.0,0.029762367266451505,5.0035,197.69023117998634,1.875,1.875,157
632000.0,3.0,0.3640897755610973,1875.0,4250.0,0.028976024921485367,5.0089999999999995,199.77230515609364,1.875,1.875,158
631000.0,3.0,0.39650872817955113,2650.0,1975.0,0.026196159068605337,4.999,203.24133678302192,2.65,2.65,159
630000.0,3.0,0.39650872817955113,2650.0,1975.0,0.02151050756096735,4.979,207.37833904743025,2.65,2.65,160
629000.0,3.0,0.39650872817955113,2650.0,1975.0,0.01523140749998135,4.949,211.88962591791545,2.65,2.65,161
628000.0,3.0,0.39650872817955113,2650.0,1975.0,0.007796452844503037,4.897,216.5335118181452,2.65,2.65,162
627000.0,3.0,0.4239401496259352,2650.0,2483.3333333333335,-0.0002889191474574449,4.823,221.07609766603113,2.65,2.65,163
626000.0,4.0,0.456359102244389,2287.5,2483.3333333333335,-0.008349605916718735,4.7364999999999995,225.48551993330688,2.2875,2.2875,164
625000.0,4.0,0.456359102244389,2287.5,2483.3333333333335,-0.015898504568966652,4.6375,230.05028030103117,2.2875,2.2875,165
624000.0,4.0,0.456359102244389,2287.5,2483.3333333333335,-0.022161754801182678,4.528,234.8518848119251,2.2875,2.2875,166
623000.0,4.0,0.456359102244389,2287.5,2483.3333333333335,-0.026791397406291998,4.4079999999999995,239.49409888959661,2.2875,2.2875,167
622000.0,4.0,0.4114713216957606,2016.6666666666667,2483.3333333333335,-0.02934121865509335,4.286,243.2268030294591,2.0166666666666666,2.0166666666666666,168
621000.0,4.0,0.36159600997506236,2016.6666666666667,2483.3333333333335,-0.029592645166670855,4.162000000000001,245.6139141225015,2.0166666666666666,2.0166666666666666,169
