age_yrBP,pre,ecc,ecc_safe,pre_envelope_proxy,pre_phase_like_raw,pre_phase_like,pre_phase_like_z,pre_z,pre_deamp_unit
4000.0,0.010453,0.018211,0.018211,0.6591024249004706,0.015859447037504804,0.01708989054420125,0.8134561498868358,0.4976213422155631,0.5739937400472241
4100.0,0.010024,0.018238,0.018238,0.660079623597539,0.015186046715648644,0.016364244954809863,0.7787493084613284,0.47710273755618576,0.5496216690426582
4200.0,0.009583,0.018264,0.018264,0.6610206297502714,0.014497278252299605,0.015622038897997386,0.743250397842376,0.45601018591332937,0.5246933858957512
4300.0,0.009131,0.018289,0.018289,0.6619254433586681,0.013794604953797364,0.014864849209647098,0.7070348363798663,0.43439151620228383,0.4992618513860791
4400.0,0.008669,0.018313,0.018313,0.6627940644227289,0.013079477420411729,0.014094239033781347,0.6701773875568301,0.41229455733833903,0.4733795664282204
4500.0,0.008197,0.018336,0.018336,0.6636264929424539,0.012351827552356018,0.013310134987141706,0.6326745415316162,0.38971930932149496,0.44704406631762644
4600.0,0.007717,0.018359,0.018359,0.6644589214621789,0.011613961000054468,0.012515021602340833,0.5946451308040906,0.3667614299823316,0.4203387984094994
4700.0,0.007229,0.018382,0.018382,0.6652913499819038,0.01086591611358938,0.011708940204823892,0.5560911319254694,0.3434209193208488,0.3932651506908933
4800.0,0.006734,0.018405,0.018405,0.6661237785016287,0.010109232273838632,0.010893549607199323,0.5170918841034836,0.3197456062523365,0.36587883727248033
4900.0,0.006233,0.018429,0.018429,0.6669923995656896,0.009344934071300666,0.010069953892064061,0.477700194411135,0.29578331969208466,0.3382169406913017
5000.0,0.005727,0.018453,0.018453,0.6678610206297504,0.008575137376036417,0.009240433087697878,0.43802511412787537,0.27158188855538323,0.31035603966834663
5100.0,0.005218,0.018483,0.018483,0.6689467969598263,0.0078003213763999345,0.008405503559930012,0.39809134047121003,0.24723697067281203,0.2823134772493643
5200.0,0.004704,0.018512,0.018512,0.6699963807455664,0.007020933448573897,0.007565647394294466,0.35792193106930736,0.22265290821379116,0.25410544511668104
