age_yrBP,warming_count_20k,cold_fraction_20k,mean_cold_duration_yr,mean_warm_duration_yr,pre,obl,ecc,mean_cold_duration_kyr_raw,mean_cold_duration_kyr,Time
631000.0,6.0,0.5012468827930174,1820.0,1480.0,0.020481,0.406099,0.023278,1.82,1.82,1
630000.0,5.0,0.4538653366583541,1820.0,1325.0,0.017647,0.407588,0.024426,1.82,1.82,2
629000.0,5.0,0.4538653366583541,1820.0,1325.0,0.013084,0.409074,0.025576,1.82,1.82,3
628000.0,5.0,0.48877805486284287,1820.0,2040.0,0.006984,0.410515,0.026671,1.82,1.82,4
627000.0,5.0,0.4912718204488778,1575.0,2040.0,-0.00027,0.411876,0.027824,1.575,1.575,5
626000.0,5.0,0.4912718204488778,1575.0,2040.0,-0.008129,0.413116,0.028987,1.575,1.575,6
625000.0,5.0,0.48129675810473815,1930.0,2087.5,-0.016045,0.414209,0.030048,1.93,1.93,7
624000.0,5.0,0.48129675810473815,1930.0,2087.5,-0.023216,0.415126,0.03119,1.93,1.93,8
623000.0,5.0,0.46633416458852867,2025.0,2087.5,-0.029035,0.415842,0.032267,2.025,2.025,9
622000.0,5.0,0.4164588528678304,2025.0,2087.5,-0.03284,0.416341,0.033324,2.025,2.025,10
621000.0,4.0,0.4114713216957606,2025.0,2700.0,-0.034169,0.416609,0.034378,2.025,2.025,11
620000.0,4.0,0.4613466334164589,2025.0,2700.0,-0.032664,0.416634,0.035336,2.025,2.025,12
619000.0,3.0,0.46633416458852867,2400.0,3083.3333333333335,-0.028412,0.416418,0.036408,2.4,2.4,13
618000.0,3.0,0.516209476309227,2400.0,3083.3333333333335,-0.021416,0.415961,0.037263,2.4,2.4,14
617000.0,4.0,0.4912718204488778,3083.3333333333335,3083.3333333333335,-0.012292,0.415273,0.038186,3.0833333333333335,3.0833333333333335,15
616000.0,3.0,0.4488778054862843,3275.0,4550.0,-0.001644,0.414371,0.0391,3.275,3.275,16
615000.0,3.0,0.39900249376558605,3275.0,4550.0,0.009651,0.413279,0.039848,3.275,3.275,17
614000.0,3.0,0.3491271820448878,3275.0,4550.0,0.020639,0.412021,0.040652,3.275,3.275,18
613000.0,2.0,0.3266832917705736,3275.0,4200.0,0.03027,0.410632,0.041396,3.275,3.275,19
612000.0,2.0,0.3266832917705736,3275.0,4200.0,0.037689,0.409146,0.042048,3.275,3.275,20
611000.0,2.0,0.3266832917705736,3275.0,4200.0,0.042103,0.4076,0.042713,3.275,3.275,21
610000.0,2.0,0.3690773067331671,3275.0,5650.0,0.042959,0.406032,0.043282,3.275,3.275,22
609000.0,2.0,0.41895261845386533,3275.0,5650.0,0.040118,0.40448,0.043867,3.275,3.275,23
608000.0,2.0,0.43640897755610975,3200.0,5650.0,0.033664,0.402978,0.044374,3.2,3.2,24
607000.0,3.0,0.3915211970074813,3075.0,5650.0,0.024039,0.401564,0.0448,3.075,3.075,25
606000.0,3.0,0.341645885286783,3075.0,5650.0,0.012126,0.400269,0.045305,3.075,3.075,26
605000.0,2.0,0.30673316708229426,3075.0,7100.0,-0.001148,0.399118,0.04564,3.075,3.075,27
604000.0,2.0,0.30673316708229426,3075.0,7100.0,-0.014542,0.398141,0.045991,3.075,3.075,28
603000.0,2.0,0.341645885286783,3075.0,5650.0,-0.02685,0.397356,0.04632,3.075,3.075,29
602000.0,2.0,0.3915211970074813,3075.0,5650.0,-0.036924,0.396783,0.04657,3.075,3.075,30
601000.0,2.0,0.43640897755610975,2950.0,5650.0,-0.043857,0.396438,0.046809,2.95,2.95,31
600000.0,3.0,0.428927680798005,3250.0,5650.0,-0.04688,0.396325,0.04697,3.25,3.25,32
599000.0,3.0,0.3790523690773067,3250.0,5650.0,-0.045851,0.39645,0.047166,3.25,3.25,33
598000.0,3.0,0.32917705735660846,3250.0,5650.0,-0.040675,0.396812,0.047231,3.25,3.25,34
597000.0,2.0,0.36658354114713215,3250.0,3250.0,-0.031976,0.397401,0.047305,3.25,3.25,35
596000.0,2.0,0.4164588528678304,3250.0,3250.0,-0.020401,0.398203,0.047328,3.25,3.25,36
595000.0,3.0,0.428927680798005,2866.6666666666665,3250.0,-0.007118,0.399201,0.047327,2.8666666666666667,2.8666666666666667,37
594000.0,4.0,0.45885286783042395,2300.0,2500.0,0.006767,0.400371,0.047222,2.3,2.3,38
593000.0,4.0,0.46384039900249374,2300.0,2137.5,0.01997,0.401687,0.047161,2.3,2.3,39
592000.0,4.0,0.513715710723192,2300.0,2137.5,0.031372,0.403124,0.047032,2.3,2.3,40
591000.0,5.0,0.5411471321695761,2170.0,2137.5,0.039982,0.404651,0.046831,2.17,2.17,41
590000.0,5.0,0.5386533665835411,1975.0,1850.0,0.04511,0.406242,0.046643,1.975,1.975,42
589000.0,6.0,0.5311720698254364,1900.0,1850.0,0.046396,0.407868,0.046422,1.9,1.9,43
588000.0,6.0,0.48129675810473815,1900.0,1850.0,0.043729,0.409499,0.046134,1.9,1.9,44
587000.0,5.0,0.47381546134663344,1900.0,1262.5,0.037537,0.411109,0.045851,1.9,1.9,45
586000.0,5.0,0.47381546134663344,1900.0,1262.5,0.028268,0.412667,0.045502,1.9,1.9,46
585000.0,5.0,0.47381546134663344,1900.0,1262.5,0.016896,0.414143,0.045208,1.9,1.9,47
584000.0,5.0,0.47381546134663344,1900.0,1262.5,0.004328,0.41551,0.044779,1.9,1.9,48
583000.0,5.0,0.456359102244389,1487.5,2180.0,-0.008308,0.416739,0.044397,1.4875,1.4875,49
582000.0,5.0,0.456359102244389,1487.5,2180.0,-0.020083,0.417803,0.044037,1.4875,1.4875,50
581000.0,5.0,0.456359102244389,1487.5,2180.0,-0.029888,0.418677,0.043513,1.4875,1.4875,51
580000.0,4.0,0.4613466334164589,1487.5,2150.0,-0.0372,0.419343,0.043117,1.4875,1.4875,52
579000.0,4.0,0.5112219451371571,1487.5,2150.0,-0.041301,0.419778,0.042608,1.4875,1.4875,53
578000.0,4.0,0.5610972568578554,1487.5,2150.0,-0.042075,0.419974,0.042101,1.4875,1.4875,54
577000.0,4.0,0.571072319201995,1283.3333333333333,2150.0,-0.039525,0.41992,0.041584,1.2833333333333332,1.2833333333333332,55
576000.0,4.0,0.571072319201995,1283.3333333333333,2150.0,-0.033913,0.419609,0.041003,1.2833333333333332,1.2833333333333332,56
575000.0,4.0,0.5760598503740648,2887.5,2533.3333333333335,-0.025801,0.419042,0.040462,2.8875,2.8875,57
574000.0,3.0,0.5461346633416458,3650.0,3275.0,-0.015922,0.418224,0.03985,3.65,3.65,58
573000.0,3.0,0.543640897755611,4650.0,3275.0,-0.005064,0.417159,0.039195,4.65,4.65,59
572000.0,3.0,0.5386533665835411,4650.0,3083.3333333333335,0.005845,0.415862,0.038648,4.65,4.65,60
571000.0,2.0,0.5586034912718204,4650.0,4275.0,0.01595,0.414353,0.037929,4.65,4.65,61
570000.0,3.0,0.5486284289276808,5050.0,4275.0,0.024459,0.41265,0.037268,5.05,5.05,62
569000.0,2.0,0.5062344139650873,5050.0,2075.0,0.03079,0.410786,0.036646,5.05,5.05,63
568000.0,2.0,0.5561097256857855,5050.0,2075.0,0.034409,0.408794,0.035899,5.05,5.05,64
567000.0,2.0,0.6059850374064838,5050.0,2075.0,0.035229,0.406711,0.03523,5.05,5.05,65
566000.0,3.0,0.6109725685785536,4083.3333333333335,2075.0,0.03318,0.404583,0.034492,4.083333333333334,4.083333333333334,66
565000.0,3.0,0.6384039900249376,4083.3333333333335,1833.3333333333333,0.028576,0.402462,0.033786,4.083333333333334,4.083333333333334,67
564000.0,4.0,0.6733167082294265,3375.0,1833.3333333333333,0.021853,0.400392,0.033026,3.375,3.375,68
563000.0,4.0,0.685785536159601,1933.3333333333333,1575.0,0.013714,0.39843,0.032256,1.9333333333333333,1.9333333333333333,69
562000.0,4.0,0.685785536159601,1933.3333333333333,1575.0,0.004747,0.396627,0.031524,1.9333333333333333,1.9333333333333333,70
561000.0,4.0,0.685785536159601,1933.3333333333333,1575.0,-0.004083,0.395029,0.030718,1.9333333333333333,1.9333333333333333,71
560000.0,5.0,0.6633416458852868,2212.5,1575.0,-0.012221,0.393685,0.029917,2.2125,2.2125,72
559000.0,5.0,0.6134663341645885,2212.5,1575.0,-0.018895,0.392637,0.029129,2.2125,2.2125,73
558000.0,5.0,0.57356608478803,2212.5,1710.0,-0.023707,0.391912,0.028318,2.2125,2.2125,74
557000.0,5.0,0.57356608478803,2212.5,1710.0,-0.02628,0.391541,0.027446,2.2125,2.2125,75
556000.0,6.0,0.57356608478803,2210.0,1710.0,-0.026648,0.39154,0.026649,2.21,2.21,76
555000.0,5.0,0.5511221945137157,2210.0,1462.5,-0.024808,0.391909,0.025771,2.21,2.21,77
554000.0,5.0,0.5511221945137157,2210.0,1462.5,-0.021151,0.392652,0.024918,2.21,2.21,78
553000.0,5.0,0.5511221945137157,2210.0,1462.5,-0.016136,0.393753,0.02403,2.21,2.21,79
552000.0,5.0,0.5087281795511222,2162.5,1462.5,-0.010232,0.395184,0.023178,2.1625,2.1625,80
551000.0,5.0,0.46384039900249374,2162.5,2150.0,-0.004026,0.396918,0.022291,2.1625,2.1625,81
550000.0,4.0,0.486284289276808,2162.5,2325.0,0.001889,0.39891,0.021392,2.1625,2.1625,82
549000.0,4.0,0.5361596009975063,2162.5,2325.0,0.007192,0.401106,0.020519,2.1625,2.1625,83
548000.0,4.0,0.5361596009975063,2166.6666666666665,2325.0,0.011462,0.403456,0.019676,2.1666666666666665,2.1666666666666665,84
547000.0,4.0,0.5361596009975063,2166.6666666666665,2325.0,0.014475,0.405896,0.01874,2.1666666666666665,2.1666666666666665,85
546000.0,3.0,0.5785536159600998,2166.6666666666665,2650.0,0.016286,0.408358,0.017947,2.1666666666666665,2.1666666666666665,86
545000.0,3.0,0.6034912718204489,2625.0,2650.0,0.016822,0.410785,0.01711,2.625,2.625,87
544000.0,3.0,0.571072319201995,3816.6666666666665,3575.0,0.016261,0.413113,0.016292,3.8166666666666664,3.8166666666666664,88
543000.0,3.0,0.5486284289276808,4200.0,3575.0,0.014866,0.415283,0.015555,4.2,4.2,89
542000.0,3.0,0.49875311720698257,4200.0,3575.0,0.012833,0.417248,0.014847,4.2,4.2,90
541000.0,3.0,0.46384039900249374,4200.0,3583.3333333333335,0.010329,0.418965,0.014194,4.2,4.2,91
540000.0,2.0,0.4837905236907731,4200.0,4250.0,0.00773,0.420394,0.013606,4.2,4.2,92
539000.0,2.0,0.5336658354114713,4200.0,4250.0,0.005032,0.421511,0.013098,4.2,4.2,93
538000.0,2.0,0.5760598503740648,6200.0,4250.0,0.002402,0.422294,0.012715,6.2,6.2,94
537000.0,2.0,0.5760598503740648,6200.0,4250.0,-3.9e-05,0.422726,0.012365,6.2,6.2,95
536000.0,2.0,0.5760598503740648,6200.0,4250.0,-0.00236,0.422809,0.012181,6.2,6.2,96
535000.0,1.0,0.6234413965087282,6200.0,3600.0,-0.004603,0.422536,0.012144,6.2,6.2,97
534000.0,1.0,0.6733167082294265,6200.0,3600.0,-0.006583,0.421918,0.012126,6.2,6.2,98
533000.0,1.0,0.7231920199501247,6200.0,3600.0,-0.008589,0.420973,0.012337,6.2,6.2,99
532000.0,2.0,0.773067331670823,7750.0,3600.0,-0.010384,0.41972,0.012629,7.75,7.75,100
531000.0,2.0,0.770573566084788,9300.0,2300.0,-0.011968,0.418193,0.013001,9.3,9.3,101
530000.0,2.0,0.770573566084788,9300.0,2300.0,-0.013248,0.416433,0.013491,9.3,9.3,102
529000.0,2.0,0.770573566084788,9300.0,2300.0,-0.014095,0.41448,0.0141,9.3,9.3,103
528000.0,2.0,0.770573566084788,9300.0,2300.0,-0.014226,0.412388,0.014703,9.3,9.3,104
527000.0,2.0,0.770573566084788,9300.0,2300.0,-0.013635,0.410211,0.015427,9.3,9.3,105
526000.0,2.0,0.770573566084788,9300.0,2300.0,-0.012074,0.408003,0.01617,9.3,9.3,106
525000.0,2.0,0.770573566084788,9300.0,2300.0,-0.009454,0.40582,0.016948,9.3,9.3,107
524000.0,1.0,0.8129675810473815,9300.0,1000.0,-0.005894,0.403718,0.017773,9.3,9.3,108
523000.0,1.0,0.8628428927680798,9300.0,1000.0,-0.001451,0.401741,0.01857,9.3,9.3,109
522000.0,1.0,0.912718204488778,9300.0,1000.0,0.003694,0.39994,0.019485,9.3,9.3,110
519000.0,2.0,0.9301745635910225,11600.0,1000.0,0.018739,0.395931,0.022067,11.6,11.6,111
518000.0,2.0,0.8802992518703242,11600.0,1000.0,0.022018,0.395145,0.022876,11.6,11.6,112
517000.0,2.0,0.830423940149626,11600.0,1000.0,0.023718,0.394657,0.023719,11.6,11.6,113
516000.0,2.0,0.7805486284289277,11600.0,1000.0,0.023545,0.394471,0.024603,11.6,11.6,114
515000.0,2.0,0.7306733167082294,11600.0,1000.0,0.021143,0.394585,0.025355,11.6,11.6,115
514000.0,2.0,0.685785536159601,11600.0,3150.0,0.016816,0.394985,0.026188,11.6,11.6,116
513000.0,2.0,0.685785536159601,11600.0,3150.0,0.010657,0.395657,0.026921,11.6,11.6,117
512000.0,2.0,0.685785536159601,11600.0,3150.0,0.003154,0.396574,0.027682,11.6,11.6,118
511000.0,1.0,0.7331670822942643,11600.0,5300.0,-0.005058,0.397706,0.028396,11.6,11.6,119
510000.0,2.0,0.7182044887780549,3750.0,5300.0,-0.013166,0.399019,0.029028,3.75,3.75,120
509000.0,2.0,0.6683291770573566,3750.0,5300.0,-0.020619,0.400475,0.029747,3.75,3.75,121
508000.0,2.0,0.6184538653366584,3750.0,5300.0,-0.026432,0.402033,0.030315,3.75,3.75,122
507000.0,2.0,0.5685785536159601,3750.0,5300.0,-0.030152,0.403653,0.030878,3.75,3.75,123
506000.0,2.0,0.5261845386533666,3750.0,4750.0,-0.031363,0.405296,0.031454,3.75,3.75,124
505000.0,2.0,0.5261845386533666,3750.0,4750.0,-0.029755,0.406922,0.031926,3.75,3.75,125
504000.0,2.0,0.5261845386533666,3750.0,4750.0,-0.02546,0.408501,0.032366,3.75,3.75,126
503000.0,3.0,0.513715710723192,3325.0,4750.0,-0.018852,0.410003,0.032812,3.325,3.325,127
502000.0,3.0,0.46384039900249374,3325.0,4750.0,-0.010352,0.411399,0.03317,3.325,3.325,128
501000.0,3.0,0.4139650872817955,3325.0,4750.0,-0.000747,0.412672,0.033525,3.325,3.325,129
500000.0,3.0,0.3640897755610973,3325.0,4750.0,0.009023,0.413798,0.033783,3.325,3.325,130
499000.0,2.0,0.3316708229426434,3325.0,4200.0,0.018262,0.414763,0.034077,3.325,3.325,131
498000.0,2.0,0.3316708229426434,3325.0,4200.0,0.025972,0.415552,0.034277,3.325,3.325,132
497000.0,2.0,0.3316708229426434,3325.0,4200.0,0.031479,0.416152,0.034435,3.325,3.325,133
496000.0,2.0,0.3316708229426434,3325.0,4200.0,0.034298,0.416554,0.034556,3.325,3.325,134
495000.0,2.0,0.3316708229426434,3325.0,4200.0,0.034179,0.416752,0.034685,3.325,3.325,135
494000.0,2.0,0.32917705735660846,2900.0,4200.0,0.030944,0.416742,0.034669,2.9,2.9,136
493000.0,2.0,0.3092269326683292,2900.0,6925.0,0.025125,0.416526,0.034694,2.9,2.9,137
492000.0,2.0,0.3092269326683292,2900.0,6925.0,0.01706,0.416108,0.034679,2.9,2.9,138
491000.0,2.0,0.3092269326683292,2900.0,6925.0,0.007447,0.415496,0.034554,2.9,2.9,139
490000.0,1.0,0.32418952618453867,2900.0,9650.0,-0.002659,0.414704,0.034463,2.9,2.9,140
489000.0,2.0,0.341645885286783,3425.0,9650.0,-0.012527,0.413747,0.034273,3.425,3.425,141
488000.0,2.0,0.341645885286783,3425.0,9650.0,-0.021243,0.412643,0.034108,3.425,3.425,142
487000.0,2.0,0.34413965087281795,3425.0,6125.0,-0.027889,0.41141,0.033827,3.425,3.425,143
486000.0,2.0,0.38902743142144636,3950.0,6125.0,-0.032025,0.410075,0.033548,3.95,3.95,144
485000.0,2.0,0.38902743142144636,3950.0,6125.0,-0.033286,0.408661,0.033286,3.95,3.95,145
484000.0,3.0,0.341645885286783,3025.0,6125.0,-0.031425,0.407198,0.032866,3.025,3.025,146
483000.0,2.0,0.30174563591022446,3025.0,2600.0,-0.026861,0.405714,0.032522,3.025,3.025,147
482000.0,2.0,0.341645885286783,3025.0,2375.0,-0.019985,0.404243,0.032126,3.025,3.025,148
481000.0,2.0,0.3915211970074813,3025.0,2375.0,-0.011353,0.402815,0.031672,3.025,3.025,149
480000.0,2.0,0.44139650872817954,3025.0,2375.0,-0.001993,0.401472,0.031215,3.025,3.025,150
479000.0,2.0,0.4912718204488778,3025.0,2375.0,0.007289,0.400244,0.030718,3.025,3.025,151
478000.0,2.0,0.5411471321695761,3025.0,2375.0,0.015696,0.39917,0.030216,3.025,3.025,152
477000.0,3.0,0.5610972568578554,3750.0,2375.0,0.022311,0.398281,0.02968,3.75,3.75,153
476000.0,3.0,0.5610972568578554,3750.0,2375.0,0.026609,0.397609,0.029054,3.75,3.75,154
475000.0,3.0,0.5610972568578554,3750.0,2375.0,0.028387,0.397176,0.02855,3.75,3.75,155
474000.0,3.0,0.5610972568578554,3750.0,2375.0,0.027313,0.397004,0.027877,3.75,3.75,156
473000.0,3.0,0.5411471321695761,3650.0,3066.6666666666665,0.023801,0.397103,0.027246,3.65,3.65,157
472000.0,3.0,0.5411471321695761,3650.0,3066.6666666666665,0.018255,0.397481,0.026655,3.65,3.65,158
471000.0,3.0,0.5411471321695761,3650.0,3066.6666666666665,0.011197,0.398132,0.025949,3.65,3.65,159
470000.0,4.0,0.5311720698254364,3416.6666666666665,3066.6666666666665,0.00347,0.399046,0.025313,3.4166666666666665,3.4166666666666665,160
469000.0,3.0,0.5112219451371571,3416.6666666666665,3300.0,-0.004116,0.400202,0.024606,3.4166666666666665,3.4166666666666665,161
468000.0,3.0,0.5411471321695761,3416.6666666666665,2733.3333333333335,-0.010988,0.401576,0.023938,3.4166666666666665,3.4166666666666665,162
467000.0,4.0,0.5635910224438903,2825.0,2733.3333333333335,-0.016408,0.403132,0.023235,2.825,2.825,163
466000.0,4.0,0.516209476309227,3066.6666666666665,2425.0,-0.019926,0.404833,0.022478,3.0666666666666664,3.0666666666666664,164
465000.0,4.0,0.516209476309227,3066.6666666666665,2425.0,-0.021465,0.406637,0.021796,3.0666666666666664,3.0666666666666664,165
464000.0,3.0,0.5610972568578554,3066.6666666666665,2516.6666666666665,-0.020891,0.408494,0.021075,3.0666666666666664,3.0666666666666664,166
463000.0,4.0,0.6059850374064838,3037.5,2516.6666666666665,-0.018365,0.410358,0.020275,3.0375,3.0375,167
462000.0,4.0,0.5685785536159601,2316.6666666666665,2516.6666666666665,-0.014441,0.412175,0.01961,2.3166666666666664,2.3166666666666664,168
461000.0,4.0,0.5187032418952618,2316.6666666666665,2516.6666666666665,-0.009398,0.413895,0.018842,2.3166666666666664,2.3166666666666664,169
460000.0,4.0,0.4688279301745636,2316.6666666666665,2516.6666666666665,-0.00385,0.415471,0.01811,2.3166666666666664,2.3166666666666664,170
459000.0,4.0,0.4613466334164589,2316.6666666666665,2700.0,0.00156,0.416854,0.017375,2.3166666666666664,2.3166666666666664,171
458000.0,5.0,0.4488778054862843,2137.5,2700.0,0.006446,0.417999,0.016674,2.1375,2.1375,172
457000.0,4.0,0.4538653366583541,2137.5,1762.5,0.010377,0.418873,0.015947,2.1375,2.1375,173
456000.0,4.0,0.5037406483790524,2137.5,1762.5,0.012914,0.419444,0.015229,2.1375,2.1375,174
455000.0,5.0,0.5336658354114713,2140.0,1762.5,0.014109,0.419687,0.014539,2.14,2.14,175
454000.0,5.0,0.5336658354114713,2140.0,1762.5,0.013842,0.419594,0.013872,2.14,2.14,176
453000.0,5.0,0.5286783042394015,1937.5,1762.5,0.012212,0.419156,0.013161,1.9375,1.9375,177
452000.0,5.0,0.47880299251870323,1937.5,1762.5,0.009559,0.418377,0.012507,1.9375,1.9375,178
451000.0,5.0,0.4389027431421446,1937.5,2250.0,0.006227,0.417276,0.011891,1.9375,1.9375,179
450000.0,4.0,0.4463840399002494,1937.5,2412.5,0.002462,0.415869,0.011225,1.9375,1.9375,180
449000.0,5.0,0.4937655860349127,1980.0,2412.5,-0.001146,0.414189,0.010646,1.98,1.98,181
448000.0,5.0,0.46633416458852867,2212.5,2412.5,-0.004293,0.412276,0.010049,2.2125,2.2125,182
447000.0,4.0,0.44139650872817954,2212.5,2716.6666666666665,-0.006776,0.410171,0.009539,2.2125,2.2125,183
446000.0,4.0,0.44139650872817954,2212.5,2716.6666666666665,-0.008165,0.407926,0.009001,2.2125,2.2125,184
445000.0,4.0,0.3915211970074813,1966.6666666666667,2716.6666666666665,-0.008486,0.405606,0.008512,1.9666666666666668,1.9666666666666668,185
444000.0,4.0,0.3690773067331671,1966.6666666666667,3162.5,-0.007815,0.403265,0.008155,1.9666666666666668,1.9666666666666668,186
443000.0,3.0,0.371571072319202,1966.6666666666667,3133.3333333333335,-0.006086,0.400974,0.007711,1.9666666666666668,1.9666666666666668,187
442000.0,3.0,0.42144638403990026,1966.6666666666667,3133.3333333333335,-0.003722,0.398805,0.007413,1.9666666666666668,1.9666666666666668,188
441000.0,3.0,0.4713216957605985,1966.6666666666667,3133.3333333333335,-0.001016,0.396817,0.00717,1.9666666666666668,1.9666666666666668,189
440000.0,4.0,0.5187032418952618,2600.0,3133.3333333333335,0.001772,0.395078,0.006968,2.6,2.6,190
439000.0,4.0,0.47880299251870323,2933.3333333333335,3133.3333333333335,0.004197,0.393648,0.006849,2.9333333333333336,2.9333333333333336,191
438000.0,3.0,0.4389027431421446,2933.3333333333335,4350.0,0.005886,0.392568,0.00678,2.9333333333333336,2.9333333333333336,192
437000.0,3.0,0.4139650872817955,3325.0,4350.0,0.006807,0.39188,0.006846,3.325,3.325,193
436000.0,3.0,0.36658354114713215,3325.0,4233.333333333333,0.006628,0.391608,0.00691,3.325,3.325,194
435000.0,2.0,0.38403990024937656,3325.0,4250.0,0.005461,0.39176,0.007052,3.325,3.325,195
434000.0,2.0,0.4339152119700748,3325.0,4250.0,0.003479,0.392336,0.007277,3.325,3.325,196
433000.0,3.0,0.47880299251870323,3200.0,4250.0,0.000883,0.39332,0.007545,3.2,3.2,197
432000.0,3.0,0.47880299251870323,3200.0,4250.0,-0.002057,0.394679,0.007805,3.2,3.2,198
431000.0,3.0,0.4713216957605985,3725.0,4250.0,-0.004776,0.396377,0.008154,3.725,3.725,199
430000.0,3.0,0.42144638403990026,3725.0,4250.0,-0.007123,0.398367,0.008511,3.725,3.725,200
429000.0,2.0,0.371571072319202,3725.0,4250.0,-0.008693,0.400584,0.00891,3.725,3.725,201
428000.0,2.0,0.371571072319202,3725.0,4000.0,-0.009197,0.402976,0.009267,3.725,3.725,202
427000.0,2.0,0.4114713216957606,3725.0,4650.0,-0.00867,0.405475,0.009707,3.725,3.725,203
426000.0,2.0,0.4613466334164589,3725.0,4650.0,-0.007032,0.408012,0.010139,3.725,3.725,204
425000.0,2.0,0.5112219451371571,3725.0,4650.0,-0.004438,0.410527,0.010514,3.725,3.725,205
424000.0,2.0,0.5361596009975063,2950.0,4650.0,-0.001167,0.412956,0.010964,2.95,2.95,206
423000.0,2.0,0.5361596009975063,2950.0,4650.0,0.002401,0.415234,0.011374,2.95,2.95,207
422000.0,2.0,0.5361596009975063,2950.0,4650.0,0.006044,0.417316,0.011771,2.95,2.95,208
421000.0,3.0,0.5336658354114713,4850.0,4650.0,0.009153,0.419147,0.012165,4.85,4.85,209
420000.0,2.0,0.4837905236907731,4850.0,4650.0,0.011543,0.420688,0.012557,4.85,4.85,210
419000.0,2.0,0.4837905236907731,4850.0,5300.0,0.012886,0.421912,0.012937,4.85,4.85,211
418000.0,2.0,0.4837905236907731,4850.0,5300.0,0.012976,0.422792,0.013295,4.85,4.85,212
417000.0,2.0,0.4837905236907731,4850.0,5300.0,0.01173,0.423312,0.01359,4.85,4.85,213
416000.0,2.0,0.4837905236907731,4850.0,5300.0,0.009383,0.423473,0.014,4.85,4.85,214
415000.0,2.0,0.4339152119700748,6750.0,5300.0,0.005879,0.423273,0.014242,6.75,6.75,215
414000.0,2.0,0.38403990024937656,6750.0,5300.0,0.001725,0.422726,0.014537,6.75,6.75,216
413000.0,1.0,0.33665835411471323,6750.0,,-0.002725,0.421848,0.014836,6.75,6.75,217
412000.0,1.0,0.33915211970074816,6750.0,9000.0,-0.007143,0.420661,0.015056,6.75,6.75,218
411000.0,1.0,0.38902743142144636,6750.0,9000.0,-0.010964,0.419194,0.015279,6.75,6.75,219
410000.0,1.0,0.4389027431421446,6750.0,9000.0,-0.013816,0.417481,0.01548,6.75,6.75,220
409000.0,1.0,0.48877805486284287,6750.0,9000.0,-0.015474,0.415557,0.015664,6.75,6.75,221
408000.0,2.0,0.49625935162094764,4975.0,9000.0,-0.015622,0.413464,0.015795,4.975,4.975,222
407000.0,2.0,0.45885286783042395,3200.0,9000.0,-0.014268,0.411247,0.015899,3.2,3.2,223
406000.0,2.0,0.4089775561097257,3200.0,9000.0,-0.011532,0.408948,0.016007,3.2,3.2,224
405000.0,2.0,0.35910224438902744,3200.0,9000.0,-0.007645,0.406622,0.016059,3.2,3.2,225
404000.0,2.0,0.3092269326683292,3200.0,9000.0,-0.002909,0.404319,0.01604,3.2,3.2,226
403000.0,2.0,0.2892768079800499,3200.0,7125.0,0.002017,0.402084,0.016067,3.2,3.2,227
402000.0,3.0,0.2793017456359102,2300.0,7125.0,0.00684,0.39997,0.016003,2.3,2.3,228
401000.0,2.0,0.23940149625935161,2300.0,5083.333333333333,0.010923,0.398021,0.015906,2.3,2.3,229
400000.0,2.0,0.2892768079800499,2300.0,3125.0,0.013871,0.396273,0.01581,2.3,2.3,230
399000.0,3.0,0.30673316708229426,2050.0,3125.0,0.015375,0.394763,0.015633,2.05,2.05,231
398000.0,3.0,0.30673316708229426,2050.0,3125.0,0.015353,0.393519,0.015498,2.05,2.05,232
397000.0,3.0,0.30673316708229426,2050.0,3125.0,0.013662,0.392558,0.015211,2.05,2.05,233
396000.0,3.0,0.30673316708229426,2050.0,3125.0,0.010722,0.391897,0.015013,2.05,2.05,234
