age_yrBP,filtered_value,mcv_state,segment_id,is_transition_age
93200,0.2394324411975407,1,64,0
93250,0.29094454420455124,1,64,0
93300,0.16612868787619148,1,64,0
93350,0.0544930216898786,1,64,0
93400,-0.030977741476652276,1,64,0
93450,0.10153820052822787,1,64,0
93500,0.156589864281583,1,64,0
93550,0.18508984134354373,1,64,0
93600,0.09022338613338268,1,64,0
93650,0.03244841294311129,1,64,0
93700,0.08313185663362177,1,64,0
93750,0.014549669741584503,1,64,0
93800,-0.0005677258201687851,1,64,0
93850,0.19455064976833283,1,64,0
93900,0.12127561091625236,1,64,0
93950,0.021610480922508057,1,64,0
94000,0.06726314629884905,1,64,0
94050,0.008558915497968556,1,64,0
94100,0.035823004837236605,1,64,0
94150,0.01933445304302478,1,64,0
94200,-0.03721766001037974,0,65,1
94250,-0.07654988391529383,0,65,0
94300,-0.10713923880434106,0,65,0
94350,-0.10534303333564254,0,65,0
94400,-0.04289812709864077,0,65,0
94450,-0.015511809258934889,0,65,0
94500,-0.09138587801821502,0,65,0
94550,-0.041069092749587394,0,65,0
94600,-0.2975873921193692,0,65,0
94650,-0.0759851805259758,0,65,0
94700,-0.15084826586797812,0,65,0
94750,-0.14419376974133669,0,65,0
94800,0.00856656791585829,0,65,0
94850,0.004314460374176113,0,65,0
94900,-0.0997932763057432,0,65,0
94950,-0.0828588738466316,0,65,0
95000,-0.1393720538153564,0,65,0
95050,-0.24629633575421012,0,65,0
95100,-0.7958536123353661,0,65,0
95150,0.07362297788308718,0,65,0
95200,0.0269483082350481,0,65,0
95250,-0.021433255995770797,0,65,0
95300,-0.098003414498096,0,65,0
95350,-0.0233180813868819,0,65,0
95400,-0.05793331237220961,0,65,0
95450,-0.06444234297483,0,65,0
95500,0.028681017378215802,0,65,0
95550,0.09963268256126745,0,65,0
95600,0.09446775394908351,0,65,0
95650,-0.044531098450027014,0,65,0
95700,-0.44297034224147774,0,65,0
95750,0.16663712816716686,0,65,0
95800,0.13375279162792822,0,65,0
95850,0.19186891459184935,0,65,0
95900,0.1495640556132095,0,65,0
95950,0.07478877922264134,0,65,0
96000,0.05308221611395429,0,65,0
96050,0.08611666487804331,0,65,0
96100,0.026814527274215107,0,65,0
96150,-0.08747017408505177,0,65,0
96200,-0.004207967062756328,0,65,0
96250,0.1018846283786949,0,65,0
96300,0.04917781761987737,0,65,0
96350,0.1260231712941256,0,65,0
96400,-0.005586485160703397,0,65,0
96450,-0.059055887945125896,0,65,0
96500,-0.05956441371066763,0,65,0
96550,-0.008890478041250972,1,66,1
96600,0.03525761667472796,1,66,0
96650,0.02902782119553933,1,66,0
96700,0.01411711133435635,1,66,0
96750,0.07236949341970111,1,66,0
96800,0.14603460233549292,1,66,0
96850,0.03364687340975601,1,66,0
96900,0.06035917790364413,1,66,0
96950,0.2959320041581542,1,66,0
97000,0.14723120514137625,1,66,0
97050,0.2708970716389105,1,66,0
97100,0.059304658949691835,1,66,0
97150,-0.09558816792042557,1,66,0
97200,0.008930192017505743,1,66,0
97250,0.26651008010758637,1,66,0
97300,0.5122132755075098,1,66,0
97350,0.5288340485533707,1,66,0
97400,0.37935625484441465,1,66,0
97450,0.6354808901652063,1,66,0
97500,0.5715827331618155,1,66,0
97550,0.563003031506484,1,66,0
97600,0.3449112938823376,1,66,0
97650,0.3498843359361258,1,66,0
97700,0.40044899412241874,1,66,0
97750,0.3683195000229619,1,66,0
97800,0.40403584945666887,1,66,0
97850,0.4624980017371596,1,66,0
97900,0.4116116869606968,1,66,0
97950,0.3608390300327711,1,66,0
98000,0.3101726922808343,1,66,0
98050,0.2596052667769667,1,66,0
98100,0.20912928283372922,1,66,0
98150,0.1587372105884637,1,66,0
98200,0.10842146566984814,1,66,0
98250,0.058174413940399905,1,66,0
98300,0.007988376309433998,1,66,0
98350,0.038837371236256524,1,66,0
98400,0.0697319067838452,1,66,0
98450,0.10066419848491229,1,66,0
98500,0.1316264367439558,1,66,0
98550,0.06844412523641602,1,66,0
98600,0.00527608600502083,1,66,0
98650,-0.05788553541970898,1,66,0
98700,-0.12104859821466701,1,66,0
98750,-0.1842209611170973,1,66,0
98800,-0.24741047727383503,1,66,0
98850,-0.20729165576194802,1,66,0
98900,-0.1672056564529214,1,66,0
98950,-0.12716028489410586,1,66,0
99000,-0.0871633205477285,1,66,0
99050,-0.047222511727997685,1,66,0
99100,-0.007345570573383781,1,66,0
99150,-0.06920683472776176,1,66,0
99200,-0.13114726240404795,1,66,0
99250,-0.1931744275014896,1,66,0
99300,-0.25529584811456724,1,66,0
99350,-0.22668392876359,1,66,0
99400,-0.19818111474521125,1,66,0
99450,-0.16979472848402474,1,66,0
99500,-0.14153201801748239,1,66,0
99550,-0.11340015255370867,1,66,0
99600,-0.08540621812193924,1,66,0
99650,-0.09395370625337593,1,66,0
99700,-0.27212650395522686,1,66,0
99750,0.27356200127243413,1,66,0
99800,-0.2996480212428845,1,66,0
99850,-0.003304326441164074,1,66,0
99900,-0.16417650764662872,1,66,0
99950,-0.1345976389343964,1,66,0
100000,0.09516914585554026,1,66,0
100050,0.21778352204702556,1,66,0
100100,-0.3843790004987115,0,67,1
100150,-0.2053492759467747,0,67,0
100200,-0.08401588504226393,0,67,0
100250,-0.30347176689017097,0,67,0
100300,-0.03763018207194563,0,67,0
100350,-0.2350551212637223,0,67,0
100400,-0.36737279392999095,0,67,0
100450,-0.3546631192168954,0,67,0
100500,-0.1769310416574949,0,67,0
100550,-0.46412795470911555,0,67,0
100600,-0.3716819587423199,0,67,0
100650,-0.27949698636591647,0,67,0
100700,-0.2738939639883873,0,67,0
100750,-0.45803972015062744,0,67,0
100800,-0.6424592386775937,0,67,0
100850,-0.7949304060964202,0,67,0
100900,-0.604951016027143,0,67,0
100950,-0.41525677700978436,0,67,0
101000,-0.22585118282855632,0,67,0
101050,-0.22571408398816784,0,67,0
101100,-0.2569124053470619,0,67,0
101150,-0.28840894449717547,0,67,0
101200,-0.3045416035638443,0,67,0
101250,-0.31185247578124203,0,67,0
101300,-0.3194697837101569,0,67,0
101350,-0.31804345296234293,0,67,0
101400,-0.3031804592185368,0,67,0
101450,-0.28863078516807084,0,67,0
101500,-0.2743964345818029,0,67,0
101550,-0.26047926828034407,0,67,0
101600,-0.24688100585266515,0,67,0
101650,-0.23360322751616341,0,67,0
101700,-0.2206473761134632,0,67,0
