dt_yr,amp_sigma,min_persistence_yr,tol_yr,n_detected,n_ref,n_matched,recall,precision,f1,median_abs_age_error_yr,mean_abs_age_error_yr,addition_ratio_vs_ref
50,0.29,90.0,300,112,68,38,0.5588235294117647,0.3392857142857143,0.4222222222222223,100.0,121.76315789473684,0.6470588235294117
50,0.29,100.0,100,112,68,20,0.29411764705882354,0.17857142857142858,0.22222222222222224,59.0,57.65,0.6470588235294117
50,0.29,100.0,200,112,68,29,0.4264705882352941,0.25892857142857145,0.32222222222222224,89.0,84.0,0.6470588235294117
50,0.29,100.0,300,112,68,38,0.5588235294117647,0.3392857142857143,0.4222222222222223,100.0,121.76315789473684,0.6470588235294117
50,0.29,110.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.29,110.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.29,110.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.29,120.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.29,120.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.29,120.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.29,130.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.29,130.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.29,130.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.29,140.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.29,140.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.29,140.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.29,150.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.29,150.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.29,150.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.29,200.0,100,76,68,18,0.2647058823529412,0.23684210526315788,0.25,59.0,58.5,0.11764705882352944
50,0.29,200.0,200,76,68,21,0.3088235294117647,0.27631578947368424,0.2916666666666667,70.0,71.0952380952381,0.11764705882352944
50,0.29,200.0,300,76,68,31,0.45588235294117646,0.40789473684210525,0.4305555555555555,97.0,123.6774193548387,0.11764705882352944
50,0.29,300.0,100,60,68,14,0.20588235294117646,0.23333333333333334,0.21874999999999997,69.5,58.357142857142854,-0.11764705882352944
50,0.29,300.0,200,60,68,16,0.23529411764705882,0.26666666666666666,0.25,75.0,71.6875,-0.11764705882352944
50,0.29,300.0,300,60,68,24,0.35294117647058826,0.4,0.37500000000000006,94.0,124.5,-0.11764705882352944
50,0.29,400.0,100,50,68,11,0.16176470588235295,0.22,0.1864406779661017,70.0,60.72727272727273,-0.2647058823529411
50,0.29,400.0,200,50,68,14,0.20588235294117646,0.28,0.23728813559322035,80.0,78.5,-0.2647058823529411
50,0.29,400.0,300,50,68,21,0.3088235294117647,0.42,0.3559322033898305,97.0,127.66666666666667,-0.2647058823529411
50,0.29,500.0,100,42,68,11,0.16176470588235295,0.2619047619047619,0.19999999999999998,69.0,58.0,-0.38235294117647056
50,0.29,500.0,200,42,68,14,0.20588235294117646,0.3333333333333333,0.2545454545454545,75.0,76.35714285714286,-0.38235294117647056
50,0.29,500.0,300,42,68,20,0.29411764705882354,0.47619047619047616,0.3636363636363637,94.0,120.0,-0.38235294117647056
50,0.3,0.0,100,150,68,25,0.36764705882352944,0.16666666666666666,0.22935779816513763,49.0,56.44,1.2058823529411766
50,0.3,0.0,200,150,68,34,0.5,0.22666666666666666,0.3119266055045871,80.0,79.23529411764706,1.2058823529411766
50,0.3,0.0,300,150,68,44,0.6470588235294118,0.29333333333333333,0.4036697247706422,99.0,120.1590909090909,1.2058823529411766
50,0.3,80.0,100,112,68,20,0.29411764705882354,0.17857142857142858,0.22222222222222224,59.0,57.65,0.6470588235294117
50,0.3,80.0,200,112,68,29,0.4264705882352941,0.25892857142857145,0.32222222222222224,89.0,84.0,0.6470588235294117
50,0.3,80.0,300,112,68,38,0.5588235294117647,0.3392857142857143,0.4222222222222223,100.0,121.76315789473684,0.6470588235294117
50,0.3,90.0,100,112,68,20,0.29411764705882354,0.17857142857142858,0.22222222222222224,59.0,57.65,0.6470588235294117
50,0.3,90.0,200,112,68,29,0.4264705882352941,0.25892857142857145,0.32222222222222224,89.0,84.0,0.6470588235294117
50,0.3,90.0,300,112,68,38,0.5588235294117647,0.3392857142857143,0.4222222222222223,100.0,121.76315789473684,0.6470588235294117
50,0.3,100.0,100,112,68,20,0.29411764705882354,0.17857142857142858,0.22222222222222224,59.0,57.65,0.6470588235294117
50,0.3,100.0,200,112,68,29,0.4264705882352941,0.25892857142857145,0.32222222222222224,89.0,84.0,0.6470588235294117
50,0.3,100.0,300,112,68,38,0.5588235294117647,0.3392857142857143,0.4222222222222223,100.0,121.76315789473684,0.6470588235294117
50,0.3,110.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.3,110.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.3,110.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.3,120.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.3,120.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.3,120.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.3,130.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.3,130.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.3,130.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.3,140.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.3,140.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.3,140.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.3,150.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.3,150.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.3,150.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.3,200.0,100,76,68,18,0.2647058823529412,0.23684210526315788,0.25,59.0,58.5,0.11764705882352944
50,0.3,200.0,200,76,68,21,0.3088235294117647,0.27631578947368424,0.2916666666666667,70.0,71.0952380952381,0.11764705882352944
50,0.3,200.0,300,76,68,31,0.45588235294117646,0.40789473684210525,0.4305555555555555,97.0,123.6774193548387,0.11764705882352944
50,0.3,300.0,100,60,68,14,0.20588235294117646,0.23333333333333334,0.21874999999999997,69.5,58.357142857142854,-0.11764705882352944
50,0.3,300.0,200,60,68,16,0.23529411764705882,0.26666666666666666,0.25,75.0,71.6875,-0.11764705882352944
50,0.3,300.0,300,60,68,24,0.35294117647058826,0.4,0.37500000000000006,94.0,124.5,-0.11764705882352944
50,0.3,400.0,100,50,68,11,0.16176470588235295,0.22,0.1864406779661017,70.0,60.72727272727273,-0.2647058823529411
50,0.3,400.0,200,50,68,14,0.20588235294117646,0.28,0.23728813559322035,80.0,78.5,-0.2647058823529411
50,0.3,400.0,300,50,68,21,0.3088235294117647,0.42,0.3559322033898305,97.0,127.66666666666667,-0.2647058823529411
50,0.3,500.0,100,42,68,11,0.16176470588235295,0.2619047619047619,0.19999999999999998,69.0,58.0,-0.38235294117647056
50,0.3,500.0,200,42,68,14,0.20588235294117646,0.3333333333333333,0.2545454545454545,75.0,76.35714285714286,-0.38235294117647056
50,0.3,500.0,300,42,68,20,0.29411764705882354,0.47619047619047616,0.3636363636363637,94.0,120.0,-0.38235294117647056
50,0.5,0.0,100,96,68,20,0.29411764705882354,0.20833333333333334,0.24390243902439027,49.0,56.6,0.41176470588235303
50,0.5,0.0,200,96,68,27,0.39705882352941174,0.28125,0.32926829268292684,80.0,76.85185185185185,0.41176470588235303
50,0.5,0.0,300,96,68,37,0.5441176470588235,0.3854166666666667,0.451219512195122,99.0,124.83783783783784,0.41176470588235303
50,0.5,80.0,100,84,68,18,0.2647058823529412,0.21428571428571427,0.2368421052631579,59.0,59.05555555555556,0.23529411764705888
50,0.5,80.0,200,84,68,25,0.36764705882352944,0.2976190476190476,0.32894736842105265,80.0,80.24,0.23529411764705888
50,0.5,80.0,300,84,68,35,0.5147058823529411,0.4166666666666667,0.4605263157894737,101.0,130.0,0.23529411764705888
50,0.5,90.0,100,84,68,18,0.2647058823529412,0.21428571428571427,0.2368421052631579,59.0,59.05555555555556,0.23529411764705888
50,0.5,90.0,200,84,68,25,0.36764705882352944,0.2976190476190476,0.32894736842105265,80.0,80.24,0.23529411764705888
50,0.5,90.0,300,84,68,35,0.5147058823529411,0.4166666666666667,0.4605263157894737,101.0,130.0,0.23529411764705888
50,0.5,100.0,100,84,68,18,0.2647058823529412,0.21428571428571427,0.2368421052631579,59.0,59.05555555555556,0.23529411764705888
50,0.5,100.0,200,84,68,25,0.36764705882352944,0.2976190476190476,0.32894736842105265,80.0,80.24,0.23529411764705888
50,0.5,100.0,300,84,68,35,0.5147058823529411,0.4166666666666667,0.4605263157894737,101.0,130.0,0.23529411764705888
50,0.5,110.0,100,78,68,19,0.27941176470588236,0.24358974358974358,0.2602739726027397,49.0,56.0,0.1470588235294117
50,0.5,110.0,200,78,68,25,0.36764705882352944,0.32051282051282054,0.34246575342465757,80.0,74.24,0.1470588235294117
50,0.5,110.0,300,78,68,35,0.5147058823529411,0.44871794871794873,0.4794520547945206,99.0,125.71428571428571,0.1470588235294117
50,0.5,120.0,100,78,68,19,0.27941176470588236,0.24358974358974358,0.2602739726027397,49.0,56.0,0.1470588235294117
50,0.5,120.0,200,78,68,25,0.36764705882352944,0.32051282051282054,0.34246575342465757,80.0,74.24,0.1470588235294117
50,0.5,120.0,300,78,68,35,0.5147058823529411,0.44871794871794873,0.4794520547945206,99.0,125.71428571428571,0.1470588235294117
50,0.5,130.0,100,78,68,19,0.27941176470588236,0.24358974358974358,0.2602739726027397,49.0,56.0,0.1470588235294117
50,0.5,130.0,200,78,68,25,0.36764705882352944,0.32051282051282054,0.34246575342465757,80.0,74.24,0.1470588235294117
50,0.5,130.0,300,78,68,35,0.5147058823529411,0.44871794871794873,0.4794520547945206,99.0,125.71428571428571,0.1470588235294117
50,0.5,140.0,100,78,68,19,0.27941176470588236,0.24358974358974358,0.2602739726027397,49.0,56.0,0.1470588235294117
50,0.5,140.0,200,78,68,25,0.36764705882352944,0.32051282051282054,0.34246575342465757,80.0,74.24,0.1470588235294117
50,0.5,140.0,300,78,68,35,0.5147058823529411,0.44871794871794873,0.4794520547945206,99.0,125.71428571428571,0.1470588235294117
50,0.5,150.0,100,78,68,19,0.27941176470588236,0.24358974358974358,0.2602739726027397,49.0,56.0,0.1470588235294117
50,0.5,150.0,200,78,68,25,0.36764705882352944,0.32051282051282054,0.34246575342465757,80.0,74.24,0.1470588235294117
50,0.5,150.0,300,78,68,35,0.5147058823529411,0.44871794871794873,0.4794520547945206,99.0,125.71428571428571,0.1470588235294117
50,0.5,200.0,100,70,68,18,0.2647058823529412,0.2571428571428571,0.2608695652173913,59.0,58.5,0.02941176470588225
50,0.5,200.0,200,70,68,21,0.3088235294117647,0.3,0.3043478260869565,70.0,71.0952380952381,0.02941176470588225
50,0.5,200.0,300,70,68,32,0.47058823529411764,0.45714285714285713,0.46376811594202894,99.0,133.03125,0.02941176470588225
50,0.5,300.0,100,58,68,14,0.20588235294117646,0.2413793103448276,0.22222222222222224,69.5,58.357142857142854,-0.1470588235294118
50,0.5,300.0,200,58,68,16,0.23529411764705882,0.27586206896551724,0.253968253968254,75.0,71.6875,-0.1470588235294118
50,0.5,300.0,300,58,68,25,0.36764705882352944,0.43103448275862066,0.39682539682539686,97.0,129.16,-0.1470588235294118
50,0.5,400.0,100,48,68,11,0.16176470588235295,0.22916666666666666,0.1896551724137931,70.0,60.72727272727273,-0.2941176470588235
50,0.5,400.0,200,48,68,14,0.20588235294117646,0.2916666666666667,0.2413793103448276,80.0,78.5,-0.2941176470588235
50,0.5,400.0,300,48,68,22,0.3235294117647059,0.4583333333333333,0.3793103448275862,99.0,132.8181818181818,-0.2941176470588235
50,0.5,500.0,100,42,68,11,0.16176470588235295,0.2619047619047619,0.19999999999999998,69.0,58.0,-0.38235294117647056
50,0.5,500.0,200,42,68,14,0.20588235294117646,0.3333333333333333,0.2545454545454545,75.0,76.35714285714286,-0.38235294117647056
50,0.5,500.0,300,42,68,21,0.3088235294117647,0.5,0.38181818181818183,97.0,125.76190476190476,-0.38235294117647056
50,0.75,0.0,100,66,68,18,0.2647058823529412,0.2727272727272727,0.26865671641791045,59.0,59.111111111111114,-0.02941176470588236
50,0.75,0.0,200,66,68,22,0.3235294117647059,0.3333333333333333,0.3283582089552239,75.0,75.18181818181819,-0.02941176470588236
50,0.75,0.0,300,66,68,31,0.45588235294117646,0.4696969696969697,0.46268656716417916,99.0,121.19354838709677,-0.02941176470588236
50,0.75,80.0,100,64,68,18,0.2647058823529412,0.28125,0.27272727272727276,59.0,59.111111111111114,-0.05882352941176472
50,0.75,80.0,200,64,68,22,0.3235294117647059,0.34375,0.33333333333333337,75.0,75.18181818181819,-0.05882352941176472
50,0.75,80.0,300,64,68,31,0.45588235294117646,0.484375,0.4696969696969697,99.0,121.19354838709677,-0.05882352941176472
50,0.75,90.0,100,64,68,18,0.2647058823529412,0.28125,0.27272727272727276,59.0,59.111111111111114,-0.05882352941176472
50,0.75,90.0,200,64,68,22,0.3235294117647059,0.34375,0.33333333333333337,75.0,75.18181818181819,-0.05882352941176472
50,0.75,90.0,300,64,68,31,0.45588235294117646,0.484375,0.4696969696969697,99.0,121.19354838709677,-0.05882352941176472
50,0.75,100.0,100,64,68,18,0.2647058823529412,0.28125,0.27272727272727276,59.0,59.111111111111114,-0.05882352941176472
50,0.75,100.0,200,64,68,22,0.3235294117647059,0.34375,0.33333333333333337,75.0,75.18181818181819,-0.05882352941176472
50,0.75,100.0,300,64,68,31,0.45588235294117646,0.484375,0.4696969696969697,99.0,121.19354838709677,-0.05882352941176472
50,0.75,110.0,100,64,68,18,0.2647058823529412,0.28125,0.27272727272727276,59.0,59.111111111111114,-0.05882352941176472
50,0.75,110.0,200,64,68,22,0.3235294117647059,0.34375,0.33333333333333337,75.0,75.18181818181819,-0.05882352941176472
50,0.75,110.0,300,64,68,31,0.45588235294117646,0.484375,0.4696969696969697,99.0,121.19354838709677,-0.05882352941176472
50,0.75,120.0,100,64,68,18,0.2647058823529412,0.28125,0.27272727272727276,59.0,59.111111111111114,-0.05882352941176472
50,0.75,120.0,200,64,68,22,0.3235294117647059,0.34375,0.33333333333333337,75.0,75.18181818181819,-0.05882352941176472
50,0.75,120.0,300,64,68,31,0.45588235294117646,0.484375,0.4696969696969697,99.0,121.19354838709677,-0.05882352941176472
50,0.75,130.0,100,64,68,18,0.2647058823529412,0.28125,0.27272727272727276,59.0,59.111111111111114,-0.05882352941176472
50,0.75,130.0,200,64,68,22,0.3235294117647059,0.34375,0.33333333333333337,75.0,75.18181818181819,-0.05882352941176472
50,0.75,130.0,300,64,68,31,0.45588235294117646,0.484375,0.4696969696969697,99.0,121.19354838709677,-0.05882352941176472
50,0.75,140.0,100,64,68,18,0.2647058823529412,0.28125,0.27272727272727276,59.0,59.111111111111114,-0.05882352941176472
50,0.75,140.0,200,64,68,22,0.3235294117647059,0.34375,0.33333333333333337,75.0,75.18181818181819,-0.05882352941176472
50,0.75,140.0,300,64,68,31,0.45588235294117646,0.484375,0.4696969696969697,99.0,121.19354838709677,-0.05882352941176472
50,0.75,150.0,100,64,68,18,0.2647058823529412,0.28125,0.27272727272727276,59.0,59.111111111111114,-0.05882352941176472
50,0.75,150.0,200,64,68,22,0.3235294117647059,0.34375,0.33333333333333337,75.0,75.18181818181819,-0.05882352941176472
50,0.75,150.0,300,64,68,31,0.45588235294117646,0.484375,0.4696969696969697,99.0,121.19354838709677,-0.05882352941176472
50,0.75,200.0,100,56,68,15,0.22058823529411764,0.26785714285714285,0.24193548387096775,69.0,60.93333333333333,-0.17647058823529416
50,0.75,200.0,200,56,68,18,0.2647058823529412,0.32142857142857145,0.2903225806451613,75.0,75.22222222222223,-0.17647058823529416
50,0.75,200.0,300,56,68,27,0.39705882352941174,0.48214285714285715,0.43548387096774194,99.0,128.03703703703704,-0.17647058823529416
50,0.75,300.0,100,48,68,12,0.17647058823529413,0.25,0.20689655172413793,69.5,60.583333333333336,-0.2941176470588235
50,0.75,300.0,200,48,68,14,0.20588235294117646,0.2916666666666667,0.2413793103448276,75.0,75.5,-0.2941176470588235
50,0.75,300.0,300,48,68,22,0.3235294117647059,0.4583333333333333,0.3793103448275862,98.0,130.9090909090909,-0.2941176470588235
50,0.75,400.0,100,44,68,10,0.14705882352941177,0.22727272727272727,0.17857142857142858,69.5,58.8,-0.3529411764705882
50,0.75,400.0,200,44,68,13,0.19117647058823528,0.29545454545454547,0.23214285714285712,80.0,78.38461538461539,-0.3529411764705882
50,0.75,400.0,300,44,68,21,0.3088235294117647,0.4772727272727273,0.375,101.0,135.33333333333334,-0.3529411764705882
50,0.75,500.0,100,40,68,10,0.14705882352941177,0.25,0.18518518518518517,59.5,55.8,-0.4117647058823529
50,0.75,500.0,200,40,68,13,0.19117647058823528,0.325,0.24074074074074078,70.0,76.07692307692308,-0.4117647058823529
50,0.75,500.0,300,40,68,20,0.29411764705882354,0.5,0.37037037037037035,99.0,128.05,-0.4117647058823529
